Level	Country	Bending	Reuse	Variance of Reuse
7	SWE	0.7	0.36814492	3.93E-05
8	SWE	0.7	0.368428664	4.47E-05
9	SWE	0.7	0.368477841	3.66E-05
10	SWE	0.7	0.3684283	3.93E-05
11	SWE	0.7	0.367519234	3.80E-05
12	SWE	0.7	0.36810015	7.86E-05
13	SWE	0.7	0.370116682	8.81E-05
14	SWE	0.7	0.37120194	8.71E-05
15	SWE	0.7	0.37144848	8.53E-05
16	SWE	0.7	0.372176541	7.82E-05
17	SWE	0.7	0.373064453	8.58E-05
18	SWE	0.7	0.372981164	8.95E-05
19	SWE	0.7	0.373033696	9.11E-05
20	SWE	0.7	0.373623032	6.31E-05
21	SWE	0.7	0.373726328	7.27E-05
22	SWE	0.7	0.374553817	7.20E-05
23	SWE	0.7	0.374369157	8.02E-05
24	SWE	0.7	0.375208203	7.03E-05
25	SWE	0.7	0.373796188	4.21E-05
26	SWE	0.7	0.373882294	3.15E-05
27	SWE	0.7	0.374267998	2.24E-05
28	SWE	0.7	0.374316672	2.81E-05
29	SWE	0.7	0.374271463	2.27E-05
30	SWE	0.7	0.373896073	1.91E-05
31	SWE	0.7	0.375457586	1.39E-05
32	SWE	0.7	0.375813219	1.28E-05
33	SWE	0.7	0.374832335	1.04E-05
34	SWE	0.7	0.374612699	3.17E-06
35	SWE	0.7	0.374592082	1.74E-32
1	SWE	0.8	0.403750647	2.74E-23
2	SWE	0.8	0.403826947	6.61E-06
3	SWE	0.8	0.404317107	2.02E-05
4	SWE	0.8	0.404785867	3.01E-05
5	SWE	0.8	0.4063508	3.74E-05
6	SWE	0.8	0.404815332	5.89E-05
7	SWE	0.8	0.404906861	5.83E-05
8	SWE	0.8	0.404255152	7.65E-05
9	SWE	0.8	0.403439001	6.29E-05
10	SWE	0.8	0.402375387	6.10E-05
11	SWE	0.8	0.399953242	5.31E-05
12	SWE	0.8	0.399548543	8.66E-05
13	SWE	0.8	0.400684682	8.66E-05
14	SWE	0.8	0.401431859	8.66E-05
15	SWE	0.8	0.401226893	8.93E-05
16	SWE	0.8	0.401489706	7.53E-05
17	SWE	0.8	0.401580827	8.47E-05
18	SWE	0.8	0.400854496	1.15E-04
19	SWE	0.8	0.400526874	1.04E-04
20	SWE	0.8	0.400516665	7.44E-05
21	SWE	0.8	0.400378321	8.13E-05
22	SWE	0.8	0.400933076	7.73E-05
23	SWE	0.8	0.400392291	8.32E-05
24	SWE	0.8	0.400780205	7.17E-05
25	SWE	0.8	0.398910938	4.68E-05
26	SWE	0.8	0.39842786	2.90E-05
27	SWE	0.8	0.398545667	2.42E-05
28	SWE	0.8	0.398292498	3.30E-05
29	SWE	0.8	0.398150407	2.72E-05
30	SWE	0.8	0.397371888	2.35E-05
31	SWE	0.8	0.398501143	1.79E-05
32	SWE	0.8	0.398765875	1.74E-05
33	SWE	0.8	0.397016335	1.02E-05
34	SWE	0.8	0.396071478	4.26E-06
35	SWE	0.8	0.395743779	1.03E-32
1	SWE	0.9	0.45864619	1.10E-24
2	SWE	0.9	0.458306678	3.08E-06
3	SWE	0.9	0.457319996	3.02E-05
4	SWE	0.9	0.456822188	3.62E-05
5	SWE	0.9	0.457347792	4.06E-05
6	SWE	0.9	0.453641212	1.29E-04
7	SWE	0.9	0.452677963	1.19E-04
8	SWE	0.9	0.450772831	1.72E-04
9	SWE	0.9	0.449136188	1.51E-04
10	SWE	0.9	0.447049375	1.38E-04
11	SWE	0.9	0.442428208	9.40E-05
12	SWE	0.9	0.440624582	1.13E-04
13	SWE	0.9	0.440811341	1.02E-04
14	SWE	0.9	0.441187945	1.00E-04
15	SWE	0.9	0.440432549	1.08E-04
16	SWE	0.9	0.440340767	8.78E-05
17	SWE	0.9	0.439603044	1.07E-04
18	SWE	0.9	0.437945548	1.74E-04
19	SWE	0.9	0.437058398	1.38E-04
20	SWE	0.9	0.436320461	1.14E-04
21	SWE	0.9	0.4360204	1.17E-04
22	SWE	0.9	0.436294501	1.13E-04
23	SWE	0.9	0.435505508	1.11E-04
24	SWE	0.9	0.435222151	9.16E-05
25	SWE	0.9	0.432868416	7.22E-05
26	SWE	0.9	0.431724124	4.23E-05
27	SWE	0.9	0.431545237	4.25E-05
28	SWE	0.9	0.430981602	5.60E-05
29	SWE	0.9	0.430680472	4.79E-05
30	SWE	0.9	0.429328334	4.01E-05
31	SWE	0.9	0.42982383	3.24E-05
32	SWE	0.9	0.430007162	3.25E-05
33	SWE	0.9	0.42695602	1.40E-05
34	SWE	0.9	0.424969162	6.25E-06
35	SWE	0.9	0.424300981	2.62E-32
1	SWE	1	0.529348125	1.96E-26
2	SWE	1	0.529628868	5.12E-08
3	SWE	1	0.527424706	5.80E-05
4	SWE	1	0.526440861	6.34E-05
5	SWE	1	0.526510254	6.73E-05
6	SWE	1	0.519402449	3.32E-04
7	SWE	1	0.517514018	3.24E-04
8	SWE	1	0.513976156	4.79E-04
9	SWE	1	0.512045387	4.64E-04
10	SWE	1	0.509141555	4.29E-04
11	SWE	1	0.500564822	2.21E-04
12	SWE	1	0.497152752	2.19E-04
13	SWE	1	0.496480994	2.10E-04
14	SWE	1	0.496761456	2.02E-04
15	SWE	1	0.495565775	2.04E-04
16	SWE	1	0.495462724	2.02E-04
17	SWE	1	0.493954598	2.54E-04
18	SWE	1	0.490592644	3.69E-04
19	SWE	1	0.488807348	2.44E-04
20	SWE	1	0.487472436	2.44E-04
21	SWE	1	0.487361654	2.44E-04
22	SWE	1	0.487590976	2.40E-04
23	SWE	1	0.486635779	2.37E-04
24	SWE	1	0.4853732	1.78E-04
25	SWE	1	0.482278059	1.71E-04
26	SWE	1	0.479781508	1.03E-04
27	SWE	1	0.479508018	1.10E-04
28	SWE	1	0.478742603	1.31E-04
29	SWE	1	0.478318978	1.17E-04
30	SWE	1	0.476017659	9.38E-05
31	SWE	1	0.47574043	8.56E-05
32	SWE	1	0.475856315	8.60E-05
33	SWE	1	0.47082961	3.33E-05
34	SWE	1	0.466997602	9.52E-06
35	SWE	1	0.465968742	3.20E-32
1	TUR	0	0.14298782	3.24E-08
2	TUR	0	0.147160996	5.91E-06
3	TUR	0	0.151086236	1.64E-05
4	TUR	0	0.153166216	3.33E-05
5	TUR	0	0.155715136	5.69E-05
6	TUR	0	0.156871208	6.13E-05
7	TUR	0	0.15929872	5.40E-05
8	TUR	0	0.16386444	3.83E-05
9	TUR	0	0.166978515	5.57E-05
10	TUR	0	0.176640142	1.11E-04
11	TUR	0	0.18045874	9.95E-05
12	TUR	0	0.183943229	1.44E-04
13	TUR	0	0.1884723	2.13E-04
14	TUR	0	0.192599486	1.97E-04
15	TUR	0	0.196832396	1.13E-04
16	TUR	0	0.201031909	9.24E-05
17	TUR	0	0.204862007	1.41E-04
18	TUR	0	0.205807896	1.37E-04
19	TUR	0	0.210440212	2.87E-04
20	TUR	0	0.213211895	2.58E-04
21	TUR	0	0.21303023	2.69E-04
22	TUR	0	0.215082554	2.10E-04
23	TUR	0	0.219976298	1.81E-04
24	TUR	0	0.222919109	1.58E-04
25	TUR	0	0.226206797	1.90E-04
26	TUR	0	0.227786726	1.56E-04
27	TUR	0	0.231846996	1.43E-04
28	TUR	0	0.23672621	2.14E-04
29	TUR	0	0.238388918	2.61E-04
30	TUR	0	0.241226727	2.98E-04
31	TUR	0	0.244705576	1.65E-04
32	TUR	0	0.245705076	1.65E-04
33	TUR	0	0.253195656	7.31E-05
34	TUR	0	0.256999737	4.45E-06
35	TUR	0	0.256935011	1.45E-32
1	TUR	0.1	0.154857436	1.96E-10
2	TUR	0.1	0.158970851	4.87E-06
3	TUR	0.1	0.162978909	1.59E-05
4	TUR	0.1	0.164973191	3.32E-05
5	TUR	0.1	0.167503194	5.74E-05
6	TUR	0.1	0.168514581	6.36E-05
7	TUR	0.1	0.170854731	5.66E-05
8	TUR	0.1	0.175551881	4.19E-05
9	TUR	0.1	0.178652144	5.88E-05
10	TUR	0.1	0.188241092	1.07E-04
11	TUR	0.1	0.191863992	9.99E-05
12	TUR	0.1	0.195301714	1.43E-04
13	TUR	0.1	0.199682511	2.06E-04
14	TUR	0.1	0.203772166	1.86E-04
15	TUR	0.1	0.207954506	1.04E-04
16	TUR	0.1	0.212043598	8.74E-05
17	TUR	0.1	0.215822872	1.37E-04
18	TUR	0.1	0.216673758	1.35E-04
19	TUR	0.1	0.221083724	2.73E-04
20	TUR	0.1	0.223736822	2.45E-04
21	TUR	0.1	0.223628192	2.54E-04
22	TUR	0.1	0.225634766	1.92E-04
23	TUR	0.1	0.230421871	1.69E-04
24	TUR	0.1	0.233303521	1.46E-04
25	TUR	0.1	0.236399112	1.78E-04
26	TUR	0.1	0.237945371	1.45E-04
27	TUR	0.1	0.241912446	1.34E-04
28	TUR	0.1	0.246634187	2.04E-04
29	TUR	0.1	0.248274552	2.50E-04
30	TUR	0.1	0.251188582	2.87E-04
31	TUR	0.1	0.254593595	1.59E-04
32	TUR	0.1	0.255549123	1.58E-04
33	TUR	0.1	0.262971933	6.95E-05
34	TUR	0.1	0.266568564	4.83E-06
35	TUR	0.1	0.267475175	2.48E-32
1	TUR	0.2	0.170095404	1.69E-12
2	TUR	0.2	0.174052616	4.07E-06
3	TUR	0.2	0.178140853	1.54E-05
4	TUR	0.2	0.180087617	3.28E-05
5	TUR	0.2	0.182511063	5.83E-05
6	TUR	0.2	0.183378301	6.64E-05
7	TUR	0.2	0.185637371	6.13E-05
8	TUR	0.2	0.190518261	4.69E-05
9	TUR	0.2	0.193647557	6.14E-05
10	TUR	0.2	0.203151963	1.01E-04
11	TUR	0.2	0.206528322	9.94E-05
12	TUR	0.2	0.20985801	1.42E-04
13	TUR	0.2	0.214155685	1.98E-04
14	TUR	0.2	0.218130001	1.75E-04
15	TUR	0.2	0.222267985	9.96E-05
16	TUR	0.2	0.226191924	8.48E-05
17	TUR	0.2	0.22987986	1.35E-04
18	TUR	0.2	0.230689523	1.33E-04
19	TUR	0.2	0.234835132	2.54E-04
20	TUR	0.2	0.237378597	2.26E-04
21	TUR	0.2	0.237243734	2.32E-04
22	TUR	0.2	0.239227477	1.68E-04
23	TUR	0.2	0.243813181	1.50E-04
24	TUR	0.2	0.24666523	1.30E-04
25	TUR	0.2	0.249587348	1.66E-04
26	TUR	0.2	0.251072312	1.34E-04
27	TUR	0.2	0.254878331	1.24E-04
28	TUR	0.2	0.259397595	1.90E-04
29	TUR	0.2	0.261018	2.39E-04
30	TUR	0.2	0.263977651	2.75E-04
31	TUR	0.2	0.267244696	1.51E-04
32	TUR	0.2	0.268163504	1.49E-04
33	TUR	0.2	0.275432247	6.57E-05
34	TUR	0.2	0.278808938	5.35E-06
35	TUR	0.2	0.279761878	1.58E-32
1	TUR	0.3	0.189847717	5.28E-15
2	TUR	0.3	0.193527327	3.74E-06
3	TUR	0.3	0.197654537	1.54E-05
4	TUR	0.3	0.199527778	3.26E-05
5	TUR	0.3	0.201789563	6.01E-05
6	TUR	0.3	0.202430746	7.01E-05
7	TUR	0.3	0.204550299	6.85E-05
8	TUR	0.3	0.209629367	5.53E-05
9	TUR	0.3	0.212585472	7.16E-05
10	TUR	0.3	0.221948559	9.88E-05
11	TUR	0.3	0.224873689	1.05E-04
12	TUR	0.3	0.228010752	1.47E-04
13	TUR	0.3	0.232206193	1.97E-04
14	TUR	0.3	0.236159528	1.62E-04
15	TUR	0.3	0.24010779	9.73E-05
16	TUR	0.3	0.243585969	8.11E-05
17	TUR	0.3	0.247121524	1.39E-04
18	TUR	0.3	0.247859432	1.35E-04
19	TUR	0.3	0.251449089	2.41E-04
20	TUR	0.3	0.254019329	2.09E-04
21	TUR	0.3	0.253815166	2.12E-04
22	TUR	0.3	0.255752866	1.45E-04
23	TUR	0.3	0.260038586	1.30E-04
24	TUR	0.3	0.262763967	1.13E-04
25	TUR	0.3	0.265341939	1.48E-04
26	TUR	0.3	0.266717627	1.19E-04
27	TUR	0.3	0.270233723	1.14E-04
28	TUR	0.3	0.274430401	1.78E-04
29	TUR	0.3	0.275919171	2.28E-04
30	TUR	0.3	0.278902184	2.64E-04
31	TUR	0.3	0.281898769	1.41E-04
32	TUR	0.3	0.282790004	1.38E-04
33	TUR	0.3	0.289837151	6.18E-05
34	TUR	0.3	0.292949593	5.95E-06
35	TUR	0.3	0.293875257	2.74E-32
1	TUR	0.4	0.213476205	3.29E-17
2	TUR	0.4	0.216754209	4.55E-06
3	TUR	0.4	0.220899838	1.71E-05
4	TUR	0.4	0.222651776	3.36E-05
5	TUR	0.4	0.224698275	6.36E-05
6	TUR	0.4	0.225041902	7.63E-05
7	TUR	0.4	0.226956704	8.08E-05
8	TUR	0.4	0.232221671	6.96E-05
9	TUR	0.4	0.234994875	8.48E-05
10	TUR	0.4	0.244115605	9.75E-05
11	TUR	0.4	0.246667888	1.17E-04
12	TUR	0.4	0.249521615	1.57E-04
13	TUR	0.4	0.253589959	2.01E-04
14	TUR	0.4	0.257346714	1.54E-04
15	TUR	0.4	0.261282941	9.92E-05
16	TUR	0.4	0.264559174	9.04E-05
17	TUR	0.4	0.267849929	1.41E-04
18	TUR	0.4	0.268477302	1.36E-04
19	TUR	0.4	0.271764582	2.08E-04
20	TUR	0.4	0.273859012	1.77E-04
21	TUR	0.4	0.27355329	1.73E-04
22	TUR	0.4	0.275403814	1.11E-04
23	TUR	0.4	0.27931024	1.01E-04
24	TUR	0.4	0.282094473	8.91E-05
25	TUR	0.4	0.284364427	1.31E-04
26	TUR	0.4	0.285559052	1.05E-04
27	TUR	0.4	0.28890576	9.84E-05
28	TUR	0.4	0.292905993	1.57E-04
29	TUR	0.4	0.294352904	2.13E-04
30	TUR	0.4	0.297322634	2.44E-04
31	TUR	0.4	0.300144945	1.31E-04
32	TUR	0.4	0.301016858	1.27E-04
33	TUR	0.4	0.307734081	5.81E-05
34	TUR	0.4	0.310507543	6.66E-06
35	TUR	0.4	0.311373055	3.78E-32
1	TUR	0.5	0.243598262	4.80E-19
2	TUR	0.5	0.246282465	7.93E-06
3	TUR	0.5	0.250395631	2.23E-05
4	TUR	0.5	0.251953366	3.77E-05
5	TUR	0.5	0.253826226	7.28E-05
6	TUR	0.5	0.253738909	9.24E-05
7	TUR	0.5	0.255445678	1.07E-04
8	TUR	0.5	0.260652926	9.44E-05
9	TUR	0.5	0.26332972	1.05E-04
10	TUR	0.5	0.272176707	9.64E-05
11	TUR	0.5	0.274079316	1.32E-04
12	TUR	0.5	0.276488723	1.68E-04
13	TUR	0.5	0.280387739	2.02E-04
14	TUR	0.5	0.283688726	1.43E-04
15	TUR	0.5	0.287357323	1.07E-04
16	TUR	0.5	0.289984667	1.04E-04
17	TUR	0.5	0.292972021	1.50E-04
18	TUR	0.5	0.293418056	1.42E-04
19	TUR	0.5	0.296034768	1.79E-04
20	TUR	0.5	0.297696112	1.45E-04
21	TUR	0.5	0.297218807	1.35E-04
22	TUR	0.5	0.298847674	7.72E-05
23	TUR	0.5	0.302258141	7.11E-05
24	TUR	0.5	0.305008412	6.54E-05
25	TUR	0.5	0.306728554	1.08E-04
26	TUR	0.5	0.307633107	8.65E-05
27	TUR	0.5	0.310662585	8.39E-05
28	TUR	0.5	0.314357034	1.38E-04
29	TUR	0.5	0.315596599	2.00E-04
30	TUR	0.5	0.31848857	2.25E-04
31	TUR	0.5	0.321002267	1.20E-04
32	TUR	0.5	0.32188343	1.15E-04
33	TUR	0.5	0.32814585	5.51E-05
34	TUR	0.5	0.330500865	7.44E-06
35	TUR	0.5	0.331285197	7.40E-33
1	TUR	0.6	0.285368336	8.09E-21
2	TUR	0.6	0.287113326	1.69E-05
3	TUR	0.6	0.291057297	3.50E-05
4	TUR	0.6	0.292281859	4.96E-05
5	TUR	0.6	0.293623793	8.91E-05
6	TUR	0.6	0.292829314	1.10E-04
7	TUR	0.6	0.29391546	1.45E-04
8	TUR	0.6	0.29943051	1.42E-04
9	TUR	0.6	0.301380955	1.53E-04
10	TUR	0.6	0.309628887	1.20E-04
11	TUR	0.6	0.310575962	1.80E-04
12	TUR	0.6	0.312172437	2.11E-04
13	TUR	0.6	0.315836328	2.41E-04
14	TUR	0.6	0.318572912	1.58E-04
15	TUR	0.6	0.322076614	1.38E-04
16	TUR	0.6	0.323908675	1.38E-04
17	TUR	0.6	0.326170229	1.83E-04
18	TUR	0.6	0.326292319	1.71E-04
19	TUR	0.6	0.327914567	1.63E-04
20	TUR	0.6	0.328874773	1.13E-04
21	TUR	0.6	0.328088147	9.41E-05
22	TUR	0.6	0.329510496	4.62E-05
23	TUR	0.6	0.332137458	4.26E-05
24	TUR	0.6	0.334848064	4.57E-05
25	TUR	0.6	0.335684313	8.21E-05
26	TUR	0.6	0.336085752	6.73E-05
27	TUR	0.6	0.338691699	6.97E-05
28	TUR	0.6	0.342024032	1.21E-04
29	TUR	0.6	0.342886363	1.92E-04
30	TUR	0.6	0.345562224	2.07E-04
31	TUR	0.6	0.347628412	1.10E-04
32	TUR	0.6	0.348550059	1.04E-04
33	TUR	0.6	0.354136473	5.41E-05
34	TUR	0.6	0.355926917	8.41E-06
35	TUR	0.6	0.356563497	3.75E-32
1	TUR	0.7	0.34368117	2.22E-22
2	TUR	0.7	0.343417773	2.88E-05
3	TUR	0.7	0.347444731	6.35E-05
4	TUR	0.7	0.347710929	8.40E-05
5	TUR	0.7	0.348688968	1.38E-04
6	TUR	0.7	0.346954987	1.67E-04
7	TUR	0.7	0.346994567	2.36E-04
8	TUR	0.7	0.352764985	2.42E-04
9	TUR	0.7	0.353819953	2.58E-04
10	TUR	0.7	0.361269294	1.80E-04
11	TUR	0.7	0.360800423	2.70E-04
12	TUR	0.7	0.361450405	2.85E-04
13	TUR	0.7	0.36472889	3.05E-04
14	TUR	0.7	0.366178929	1.98E-04
15	TUR	0.7	0.369282393	2.01E-04
16	TUR	0.7	0.369724587	2.10E-04
17	TUR	0.7	0.37087694	2.49E-04
18	TUR	0.7	0.370351836	2.27E-04
19	TUR	0.7	0.370482226	1.65E-04
20	TUR	0.7	0.370430703	9.04E-05
21	TUR	0.7	0.368996589	6.22E-05
22	TUR	0.7	0.369902912	3.29E-05
23	TUR	0.7	0.37123312	2.60E-05
24	TUR	0.7	0.373958257	4.19E-05
25	TUR	0.7	0.373330577	5.67E-05
26	TUR	0.7	0.372823104	5.08E-05
27	TUR	0.7	0.374852129	5.97E-05
28	TUR	0.7	0.377770933	1.08E-04
29	TUR	0.7	0.377899698	1.95E-04
30	TUR	0.7	0.3801383	1.90E-04
31	TUR	0.7	0.381598133	1.03E-04
32	TUR	0.7	0.382621064	9.56E-05
33	TUR	0.7	0.387201313	5.62E-05
34	TUR	0.7	0.388312363	9.78E-06
35	TUR	0.7	0.388687153	5.96E-32
1	TUR	0.8	0.430882586	1.05E-23
2	TUR	0.8	0.429283869	7.39E-05
3	TUR	0.8	0.432285269	1.14E-04
4	TUR	0.8	0.4318529	1.54E-04
5	TUR	0.8	0.432031876	2.19E-04
6	TUR	0.8	0.42819782	2.81E-04
7	TUR	0.8	0.426927961	4.28E-04
8	TUR	0.8	0.432348769	4.32E-04
9	TUR	0.8	0.4317971	4.64E-04
10	TUR	0.8	0.437219764	3.64E-04
11	TUR	0.8	0.434456332	4.84E-04
12	TUR	0.8	0.433207477	4.65E-04
13	TUR	0.8	0.435688859	4.76E-04
14	TUR	0.8	0.435067942	3.17E-04
15	TUR	0.8	0.437576386	3.51E-04
16	TUR	0.8	0.435566824	3.76E-04
17	TUR	0.8	0.434596653	3.99E-04
18	TUR	0.8	0.433042659	3.59E-04
19	TUR	0.8	0.430910358	2.38E-04
20	TUR	0.8	0.42900273	1.37E-04
21	TUR	0.8	0.426563453	8.65E-05
22	TUR	0.8	0.426412106	8.86E-05
23	TUR	0.8	0.425845046	5.94E-05
24	TUR	0.8	0.428409744	9.67E-05
25	TUR	0.8	0.425434742	4.66E-05
26	TUR	0.8	0.423323456	5.10E-05
27	TUR	0.8	0.424603312	6.72E-05
28	TUR	0.8	0.427172332	1.14E-04
29	TUR	0.8	0.425802797	2.23E-04
30	TUR	0.8	0.427257568	1.81E-04
31	TUR	0.8	0.427952237	1.02E-04
32	TUR	0.8	0.429091255	9.61E-05
33	TUR	0.8	0.432128658	6.22E-05
34	TUR	0.8	0.432538841	1.27E-05
35	TUR	0.8	0.432429383	1.57E-32
1	TUR	0.9	0.581273433	5.38E-25
2	TUR	0.9	0.575957744	1.46E-04
3	TUR	0.9	0.578762758	1.87E-04
4	TUR	0.9	0.57591407	3.34E-04
5	TUR	0.9	0.575891413	3.81E-04
6	TUR	0.9	0.565585382	6.52E-04
7	TUR	0.9	0.560870941	9.82E-04
8	TUR	0.9	0.563076784	0.001030554
9	TUR	0.9	0.560257312	0.001113379
10	TUR	0.9	0.562545105	9.64E-04
11	TUR	0.9	0.552942441	0.001313091
12	TUR	0.9	0.547811647	0.001166244
13	TUR	0.9	0.548621152	0.001085727
14	TUR	0.9	0.543533287	8.21E-04
15	TUR	0.9	0.545392998	9.57E-04
16	TUR	0.9	0.539011716	0.00102651
17	TUR	0.9	0.534320434	8.58E-04
18	TUR	0.9	0.530704136	7.85E-04
19	TUR	0.9	0.523324842	6.43E-04
20	TUR	0.9	0.516398613	5.25E-04
21	TUR	0.9	0.511529911	4.11E-04
22	TUR	0.9	0.510125384	4.31E-04
23	TUR	0.9	0.505866048	2.63E-04
24	TUR	0.9	0.508334653	3.19E-04
25	TUR	0.9	0.501432448	7.99E-05
26	TUR	0.9	0.496550459	1.16E-04
27	TUR	0.9	0.496839404	1.39E-04
28	TUR	0.9	0.498647903	1.84E-04
29	TUR	0.9	0.495024812	3.16E-04
30	TUR	0.9	0.495457651	2.32E-04
31	TUR	0.9	0.494842234	1.64E-04
32	TUR	0.9	0.495939354	1.63E-04
33	TUR	0.9	0.496413593	1.10E-04
34	TUR	0.9	0.496586132	3.48E-05
35	TUR	0.9	0.495765124	3.49E-32
1	TUR	1	0.902319801	1.20E-26
2	TUR	1	0.860038632	0.003008346
3	TUR	1	0.847088479	0.003729597
4	TUR	1	0.845543582	0.003590232
5	TUR	1	0.82164457	0.003071869
6	TUR	1	0.794027735	0.004011909
7	TUR	1	0.7693843	0.006826145
8	TUR	1	0.765577761	0.006874112
9	TUR	1	0.757506834	0.006048891
10	TUR	1	0.757631248	0.003802892
11	TUR	1	0.732726492	0.004212237
12	TUR	1	0.721356329	0.003608672
13	TUR	1	0.722243657	0.003748092
14	TUR	1	0.710094763	0.003332897
15	TUR	1	0.710813856	0.003359043
16	TUR	1	0.698381219	0.003017809
17	TUR	1	0.685724045	0.00206114
18	TUR	1	0.679586422	0.002171539
19	TUR	1	0.662054819	0.001655898
20	TUR	1	0.644850124	0.001629779
21	TUR	1	0.636315381	0.001609111
22	TUR	1	0.632288577	8.81E-04
23	TUR	1	0.622760627	5.56E-04
24	TUR	1	0.624775165	5.75E-04
25	TUR	1	0.611187196	2.82E-04
26	TUR	1	0.602153317	4.04E-04
27	TUR	1	0.600846971	4.05E-04
28	TUR	1	0.597932179	2.96E-04
29	TUR	1	0.590021709	5.19E-04
30	TUR	1	0.58930931	4.45E-04
31	TUR	1	0.582522331	3.83E-04
32	TUR	1	0.583005943	4.20E-04
33	TUR	1	0.579206861	2.25E-04
34	TUR	1	0.578195443	8.41E-05
35	TUR	1	0.576226282	4.40E-32
1	TWN	0	0.290340826	1.56E-09
2	TWN	0	0.296830639	1.39E-04
3	TWN	0	0.30328211	4.42E-04
4	TWN	0	0.313856665	6.92E-04
5	TWN	0	0.321446209	6.50E-04
6	TWN	0	0.323919137	5.72E-04
7	TWN	0	0.325944979	4.57E-04
8	TWN	0	0.336997598	6.29E-04
9	TWN	0	0.341789951	6.73E-04
10	TWN	0	0.350316866	5.56E-04
11	TWN	0	0.356184437	7.52E-04
12	TWN	0	0.358623747	8.42E-04
13	TWN	0	0.3716608	7.07E-04
14	TWN	0	0.372879489	6.60E-04
15	TWN	0	0.373481207	6.48E-04
16	TWN	0	0.37577339	6.79E-04
17	TWN	0	0.380205471	6.35E-04
18	TWN	0	0.386987234	7.26E-04
19	TWN	0	0.390846906	6.93E-04
20	TWN	0	0.401382713	2.32E-04
21	TWN	0	0.406832849	2.84E-04
22	TWN	0	0.408474814	2.31E-04
23	TWN	0	0.412982006	2.39E-04
24	TWN	0	0.414081133	2.37E-04
25	TWN	0	0.414548048	2.52E-04
26	TWN	0	0.420241608	2.06E-04
27	TWN	0	0.423619808	1.62E-04
28	TWN	0	0.427429847	9.90E-05
29	TWN	0	0.429012891	6.91E-05
30	TWN	0	0.430228353	5.93E-05
31	TWN	0	0.430339385	6.20E-05
32	TWN	0	0.432351416	2.80E-05
33	TWN	0	0.433752593	3.33E-05
34	TWN	0	0.433731123	3.05E-05
35	TWN	0	0.434834489	5.07E-32
1	TWN	0.1	0.30625049	1.09E-11
2	TWN	0.1	0.312542286	1.32E-04
3	TWN	0.1	0.318173672	3.78E-04
4	TWN	0.1	0.327767772	6.00E-04
5	TWN	0.1	0.334643126	5.79E-04
6	TWN	0.1	0.336785874	5.02E-04
7	TWN	0.1	0.338591463	3.91E-04
8	TWN	0.1	0.34926327	5.45E-04
9	TWN	0.1	0.353627844	5.93E-04
10	TWN	0.1	0.361549346	4.66E-04
11	TWN	0.1	0.36669989	6.59E-04
12	TWN	0.1	0.368952446	7.32E-04
13	TWN	0.1	0.381214768	6.40E-04
14	TWN	0.1	0.382225161	5.98E-04
15	TWN	0.1	0.382763718	5.87E-04
16	TWN	0.1	0.384957396	6.13E-04
17	TWN	0.1	0.389199549	5.79E-04
18	TWN	0.1	0.395611106	6.65E-04
19	TWN	0.1	0.399193388	6.29E-04
20	TWN	0.1	0.409271002	2.14E-04
21	TWN	0.1	0.414086063	2.65E-04
22	TWN	0.1	0.415538322	2.16E-04
23	TWN	0.1	0.419965465	2.23E-04
24	TWN	0.1	0.420878721	2.19E-04
25	TWN	0.1	0.421293109	2.33E-04
26	TWN	0.1	0.426756015	1.94E-04
27	TWN	0.1	0.430006926	1.48E-04
28	TWN	0.1	0.433521772	9.31E-05
29	TWN	0.1	0.434967727	6.42E-05
30	TWN	0.1	0.436061425	5.45E-05
31	TWN	0.1	0.436088703	5.65E-05
32	TWN	0.1	0.437898101	2.71E-05
33	TWN	0.1	0.439245037	3.22E-05
34	TWN	0.1	0.439123001	2.85E-05
35	TWN	0.1	0.440520437	4.74E-32
1	TWN	0.2	0.324889263	2.57E-13
2	TWN	0.2	0.330896137	1.23E-04
3	TWN	0.2	0.335576041	3.09E-04
4	TWN	0.2	0.344045925	5.01E-04
5	TWN	0.2	0.350080269	5.04E-04
6	TWN	0.2	0.351871336	4.33E-04
7	TWN	0.2	0.353410866	3.25E-04
8	TWN	0.2	0.363600437	4.54E-04
9	TWN	0.2	0.367510645	5.06E-04
10	TWN	0.2	0.374755829	3.73E-04
11	TWN	0.2	0.379075179	5.64E-04
12	TWN	0.2	0.381115851	6.22E-04
13	TWN	0.2	0.392487836	5.71E-04
14	TWN	0.2	0.393223779	5.35E-04
15	TWN	0.2	0.393678523	5.25E-04
16	TWN	0.2	0.395754591	5.47E-04
17	TWN	0.2	0.399778658	5.24E-04
18	TWN	0.2	0.405804634	6.02E-04
19	TWN	0.2	0.409088337	5.62E-04
20	TWN	0.2	0.418650923	1.96E-04
21	TWN	0.2	0.422752268	2.42E-04
22	TWN	0.2	0.423992741	1.99E-04
23	TWN	0.2	0.428268472	2.08E-04
24	TWN	0.2	0.428947568	2.00E-04
25	TWN	0.2	0.429324996	2.13E-04
26	TWN	0.2	0.43450469	1.80E-04
27	TWN	0.2	0.437571869	1.35E-04
28	TWN	0.2	0.440745062	8.74E-05
29	TWN	0.2	0.442060192	5.93E-05
30	TWN	0.2	0.442994807	4.97E-05
31	TWN	0.2	0.442927584	5.09E-05
32	TWN	0.2	0.444484159	2.62E-05
